Review,y_rasa,c_rasa,y_pelayanan,c_pelayanan,y_tempat,c_tempat,y_harga,c_harga,clean_review
"Selama beli McD baru tadi ngerasa kurang puas karna ayamnya kurang Mateng. Tepung nya yg dalem masih lembek, dan ayamnya juga kurang crispy",-1,1,0,0,0,0,0,0,selama beli mcd baru tadi merasa kurang puas karena ayamnya kurang matang tepung yang dalam masih lembek dan ayamnya juga kurang crispy
"Saya beli ayam golden spicy di cabang Mega Mall, ayamnya sudah berbau sangat BUSUK apakah bagian quality control makan gaji buta??? atau A&W tidak mampu menggaji quality control???? Pelayanannya juga buruk!!",-1,1,-1,1,0,0,0,0,saya beli ayam golden spicy di cabang mega mall ayamnya sudah berbau sangat busuk apakah bagian kualitas kontrol makan gaji buta atau a w tidak mampu menggaji kualitas kontrol pelayanannya juga buruk
"Pelayanan buruk, kasir dan manajer mengobrol layaknya teman tanla profesionalisme saat sedang melayani. Harga mahal. Mungkin sudah pernah dengar tentang menu paket namun harga ala carte. Benar, mereka seolah-olah merampok dari customer",0,0,-1,1,0,0,-1,1,pelayanan buruk kasir dan manajer mengobrol layaknya teman tanla profesionalisme saat sedang melayani harga mahal mungkin sudah pernah dengar tentang menu paket namun harga ala carte benar mereka seolah olah merampok dari pelanggan
Sepertinya perlu tambahan tenaga untuk kasir dan harus dilatih untuk kerja cepat. Untuk harganya sesuai dengan kualitas,0,0,0,1,0,0,0,1,sepertinya perlu tambahan tenaga untuk kasir dan harus dilatih untuk kerja cepat untuk harganya sesuai dengan kualitas
Sayangnya ayam nya kurang crispy pas dimakan .dan udah dingin coba hangat dan crispy pasti mantul. Untuk harganya sangat terjangkau si murahh,-1,1,0,0,0,0,1,1,sayangnya ayam kurang crispy pas dimakan dan sudah dingin coba hangat dan crispy pasti mantap betul untuk harganya sangat terjangkau sih murahh
Harga n rasa biasa aja...gak se enak kfc tentunya..tapi uda cukup lah buat kenyang,0,1,0,0,0,0,0,1,harga dan rasa biasa saja tidak se enak kfc tentunya tapi sudah cukup lah buat kenyang
"Ayamnya keras ga enak banget, tapi pelayanannya memuaskan",-1,1,1,1,0,0,0,0,ayamnya keras tidak enak banget tapi pelayanannya memuaskan
"Ketersediaan ayam kurang lengkap, rasa ayamnya cenderung anyep kurang gurih asin, ayam kering tidak juicy, sambel maduranya enak cuma kurang nendang. Untuk sambel madura masih dimaklumi karna memang ini resto fast food.",-1,1,0,0,0,0,0,0,ketersediaan ayam kurang lengkap rasa ayamnya cenderung anyep kurang gurih asin ayam kering tidak juicy sambel maduranya enak cuma kurang nendang untuk sambel madura masih dimaklumi karena memang ini resto fast food
"Pesananan tidak sesuai, apa yg di pesan n di sajikan tidak sesuai mana mahal banget kapok saya makan di sini,,, sumpah kecewa kalau di itung2 1ayam+nasi 100rb harganya",0,0,-1,1,0,0,-1,1,pesananan tidak sesuai apa yang di pesan dan di sajikan tidak sesuai mana mahal banget kapok saya makan di sini sumpah kecewa kalau di hitung 1ayam nasi 1rb harganya
Ga ada wifi dan ga ada toilet,0,0,0,0,-1,1,0,0,tidak ada wifi dan tidak ada toilet
"Kurang bersih dan kurang rapi, rasanya juga biasa aja",0,1,0,0,-1,1,0,0,kurang bersih dan kurang rapi rasanya juga biasa saja
Pelayanan standar Menurut saya masih kurang. Makanannya coba ditingkatkan lagi rasanya,0,1,0,1,0,0,0,0,pelayanan standar menurut saya masih kurang makanannya coba ditingkatkan lagi rasanya
"ya lumayan,,harga masih bersahabat",0,0,0,0,0,0,1,1,ya lumayan harga masih bersahabat
"Harganya mahal banget dan pegawai kasir dan tukang bungkus yg muka nya kayak amoy TJ Mart Jalan Selan nggak ramah, kapok belanja di situ lg....",0,0,-1,1,0,0,-1,1,harganya mahal banget dan pegawai kasir dan tukang bungkus yang muka kayak amoy tj mart jalan selan tidak ramah kapok belanja di situ lagi
Banyak pilihannya dan harganya lumayan murah tapi makanannya biasa aja standar,0,1,0,0,0,0,1,1,banyak pilihannya dan harganya lumayan murah tapi makanannya biasa saja standar
Pencahayaan kurang. Pendingin ruangan kurang. Relatif lengkap. Harga bersaing,0,0,0,0,-1,1,0,1,pencahayaan kurang pendingin ruangan kurang relatif lengkap harga bersaing
"Asal kasih aja, yg dipesen apa yg dikasih apa. Kalo brgnya ga ada ya dikonfirmasi !!! Jgn maen asal kasih aja. Ini beli loh bukan gratisan !!! Ayam yg dikasih juga gak layak dimakan, udah item keras lagi kayak bukan ayam kfc !!! Kentangnya kayak udah digoreng puluhan kali Tolong kalo kerja jgn ngasal aja ya !! Jgn sampe 2x order disini",-1,1,-1,1,0,0,0,0,asal kasih saja yang dipesen apa yang dikasih apa kalau barangnya tidak ada ya dikonfirmasi jangan maen asal kasih saja ini beli loh bukan gratisan ayam yang dikasih juga tidak layak dimakan sudah item keras lagi kayak bukan ayam kfc kentangnya kayak sudah digoreng puluhan kali tolong kalau kerja jangan ngasal saja ya jangan sampai x pesan disini
Kfc ini kurang enak karena saya pesen mini mozanya td mayones basi dan spagehtinya gak enak gak kayak dikfc.plaju kalo dikfc plaju ada potongan ayamnya tolong diperbaiki lg ya. Untuk harganya sama standar,-1,1,0,0,0,0,0,1,kfc ini kurang enak karena saya pesan mini mozanya tadi mayones basi dan spagehtinya tidak enak tidak kayak dikfc plaju kalau dikfc plaju ada potongan ayamnya tolong di perbaiki lagi ya untuk harganya sama standar
"Untuk menu fastfood lumayan variatif. menengah, harganya masih masuk nalar dan pas dikantong. Pelayanannya standar",0,0,0,1,0,0,1,1,untuk menu fastfood lumayan variatif menengah harganya masih masuk nalar dan pas dikantong pelayanannya standar
"Walaupun tempatnya kurang dingin karena gak ada AC nya, tapi harganya lumayan terjangkau. untuk rasa makanannya lumayan lah ya",0,1,0,0,0,1,0,1,walaupun tempatnya kurang dingin karena tidak ada ac tapi harganya lumayan terjangkau untuk rasa makanannya lumayan lah ya
"Sayang agak overprice , tpi wajar karena fast food. Coba dimurahin dikit lagi karena tekstur ayamnya kurang",-1,1,0,0,0,0,0,1,sayang agak overprice tetapi wajar karena fast food coba dimurahin dikit lagi karena tekstur ayamnya kurang
"Makanan yang di tawarkan terjangkau atau pas di kantong, tapi sayang tempatnya kurang strategis",0,0,0,0,-1,1,1,1,makanan yang di tawarkan terjangkau atau pas di kantong tapi sayang tempatnya kurang strategis
Tempatnya biasa aja. Tapi harganya terjangkau.,0,0,0,0,0,1,1,1,tempatnya biasa saja tapi harganya terjangkau
"Resto fried chicken yg sederhana, hanya tempat nya kecil, rasa gak jauh beda dng yg lain lumayan",0,1,0,0,-1,1,0,0,resto fried chicken yang sederhana hanya tempat kecil rasa tidak jauh beda dengan yang lain lumayan
Harganya lumayan bersahabat. Banyak promonyaa,0,0,0,0,0,0,1,1,harganya lumayan bersahabat banyak promo nya
"Pelayanan nya bagus, terjangkau, klo rasa lumayan lah",0,1,1,1,0,0,1,1,pelayanan bagus terjangkau kalau rasa lumayan lah
"murah, pelayanan lama",0,0,-1,1,0,0,1,1,murah pelayanan lama
Ruangan tertutup no AC cuma kipas angin panasnya hot,0,0,0,0,-1,1,0,0,ruangan tertutup nomor ac cuma kipas angin panasnya hot
"Udh tempatnya panas, pelayanan juga jelek",0,0,-1,1,-1,1,0,0,sudah tempatnya panas pelayanan juga jelek
"Walaupun tempatnya kurang dingin krna gak ad AC nya, tpi makanannya harganya lumayan terjangkau dan enakk, apalagi kalau pke voucher diskon.",1,1,0,0,-1,1,1,1,walaupun tempatnya kurang dingin karena tidak ada ac tetapi makanannya harganya lumayan terjangkau dan enakk apalagi kalau pakai kupon diskon
"Pesen steak sama sushi tori aja masa' butuh waktu 45 menit baru selesai, itupun setelah disamperin.... Ac aksesoris doang ga nyala.... Ga akan pernah ke metro sini lagi",0,0,-1,1,-1,1,0,0,pesan steak sama sushi tori saja masa butuh waktu 45 menit baru selesai itupun setelah disamperin ac aksesoris saja tidak nyala tidak akan pernah ke metro sini lagi
Saya suka karena ada voucher nya. Kl sedang sm anak2 pasti singgah,0,0,0,0,0,0,1,1,saya suka karena ada kupon kalau sedang sama anak pasti singgah
Makanannya si standar biasa aja. Cuma banyak promonya jadi bersahabat ama kantong,0,1,0,0,0,0,1,1,makanannya sih standar biasa saja cuma banyak promo nya jadi bersahabat sama kantong
"Rasanya cukup enak untuk ukuran fast food, meskipun tidak ada yang terlalu istimewa. Bisa jadi pilihan untuk makan cepat dengan harga yang terjangkau",0,1,0,0,0,0,1,1,rasanya cukup enak untuk ukuran fast food meskipun tidak ada yang terlalu istimewa bisa jadi pilihan untuk makan cepat dengan harga yang terjangkau
"Ayamnya lumayan renyah, meski terkadang sedikit terlalu berminyak. Tapi untuk harganya murah dan terjangkau",0,1,0,0,0,0,1,1,ayamnya lumayan renyah meski terkadang sedikit terlalu berminyak tapi untuk harganya murah dan terjangkau
"Minumannya cukup menyegarkan, tapi dessertnya bisa lebih baik lagi. Pelayanannya cukup cepat dan efisien, meskipun beberapa staf tampak kurang ramah",0,1,0,1,0,0,0,0,minumannya cukup menyegarkan tapi dessertnya bisa lebih baik lagi pelayanannya cukup cepat dan efisien meskipun beberapa staf tampak kurang ramah
"Dekorasinya standar dan pencahayaan cukup baik. Sayangnya, pendingin ruangan kurang efektif di beberapa sudut. Beberapa staff kurang ramah namun ada yang melayani dengan baik",0,0,0,1,0,1,0,0,dekorasinya standar dan pencahayaan cukup baik sayangnya pendingin ruangan kurang efektif di beberapa sudut beberapa staff kurang ramah namun ada yang melayani dengan baik
Harganya masih masuk akal untuk menu fast food,0,0,0,0,0,0,0,1,harganya masih masuk akal untuk menu fast food
"Secara keseluruhan, harga sebanding dengan kualitas dan porsi yang diberikan",0,0,0,0,0,0,0,1,secara keseluruhan harga sebanding dengan kualitas dan porsi yang diberikan
"Pelayanan cukup memadai, tapi tidak mengecewakan, dan harga lumayan terjangkau untuk kantong saya.",0,0,0,1,0,0,0,1,pelayanan cukup memadai tapi tidak mengecewakan dan harga lumayan terjangkau untuk kantong saya
"Waiternya sigap, tapi kurang ramah, dan harga standar, lumayan terjangkau.",0,0,0,1,0,0,0,1,waiternya sigap tapi kurang ramah dan harga standar lumayan terjangkau
"Kasirnya baik, tapi prosesnya agak lama, dan harga cukup standar untuk restoran.",0,0,0,1,0,0,0,1,kasirnya baik tapi prosesnya agak lama dan harga cukup standar untuk restoran
"Pelayanan ramah, tapi agak lambat, dan harga masih oke sih, nggak mahal-mahal amat.",0,0,0,1,0,0,0,1,pelayanan ramah tapi agak lambat dan harga masih oke sih tidak mahal amat
"Waiternya sopan, tapi tidak terlalu perhatian, dan harga sesuai dengan porsi yang didapat.",0,0,0,1,0,0,0,1,waiternya sopan tapi tidak terlalu perhatian dan harga sesuai dengan porsi yang didapat
"Kasirnya informatif, tapi antriannya panjang, dan harga lumayan terjangkau, nggak terlalu tinggi.",0,0,0,1,0,0,0,1,kasirnya informatif tapi antriannya panjang dan harga lumayan terjangkau tidak terlalu tinggi
"Pelayanan cukup memadai, tapi tidak mengecewakan, dan harga lumayan sesuai sama rasanya.",0,0,0,1,0,0,0,1,pelayanan cukup memadai tapi tidak mengecewakan dan harga lumayan sesuai sama rasanya
"Waiternya sigap, tapi kurang ramah, dan harga oke, nggak terlalu murah tapi nggak mahal juga.",0,0,0,1,0,0,0,1,waiternya sigap tapi kurang ramah dan harga oke tidak terlalu murah tapi tidak mahal juga
"Kasirnya baik, tapi prosesnya agak lama, dan harga pas lah buat makan di sini.",0,0,0,1,0,0,0,1,kasirnya baik tapi prosesnya agak lama dan harga pas lah buat makan di sini
"Pelayanan ramah, tapi agak lambat, dan harga cukup sebanding dengan kualitas makanan.",0,0,0,1,0,0,0,1,pelayanan ramah tapi agak lambat dan harga cukup sebanding dengan kualitas makanan
"Rasanya biasa aja si, ga ada yang istimewa kurang sesuai sama harganya yang tergolong mahal",0,1,0,0,0,0,-1,1,rasanya biasa saja sih tidak ada yang istimewa kurang sesuai sama harganya yang tergolong mahal
"Pelayanannya oke, tapi mungkin bisa lebih ditingkatkan lagi. Untuk tempatnya juga kalau bisa ditingkatkan lagi kebersihannya",0,0,0,1,0,1,0,0,pelayanannya oke tapi mungkin bisa lebih ditingkatkan lagi untuk tempatnya juga kalau bisa ditingkatkan lagi kebersihannya
"Karyawannya ramah si tapi kerjanya lambat jadi antrian panjang. Makanan yang disajikan cukup standard, tidak ada yang menonjol",0,1,0,1,0,0,0,0,karyawannya ramah sih tapi kerjanya lambat jadi antrian panjang makanan yang disajikan cukup standard tidak ada yang menonjol
"Rasanya lumayan, tapi masih banyak yang harus ditingkatkan. Tapi sesuai harga si",0,1,0,0,0,0,0,1,rasanya lumayan tapi masih banyak yang harus ditingkatkan tapi sesuai harga sih
"Pelayannya cukup sopan, cuma kurang cekatan. Dan untuk harganya nggak murah dan gak mahal, biasa aja",0,0,0,1,0,0,0,1,pelayanannya cukup sopan cuma kurang cekatan dan untuk harganya tidak murah dan tidak mahal biasa saja
Harga di restoran ini sesuai sama ekspektasi saya dengan kualitas rasa yang standar,0,1,0,0,0,0,0,1,harga di restoran ini sesuai sama ekspektasi saya dengan kualitas rasa yang standar
"Harga yang dikenakan terlalu tinggi, tidak sesuai dengan pelayanan yang diberikan.",0,0,-1,1,0,0,-1,1,harga yang dikenakan terlalu tinggi tidak sesuai dengan pelayanan yang diberikan
"Mahal banget woi, harganya ga sesuai sama rasanya. Ga worth it!",0,1,0,0,0,0,-1,1,mahal banget woi harganya tidak sesuai sama rasanya tidak worth it
"Udah mahal, porsinya masih dikit. Nyesel! Pelayannya juga nyebelin banget sangat tidak ramah!",0,0,-1,1,0,0,-1,1,sudah mahal porsinya masih dikit menyesal pelayanannya juga nyebelin banget sangat tidak ramah
"Harganya lumayan terjangkau, gak murah tapi masih okee. Cuman sayang rasanya kurang pas dilidah saya",-1,1,0,0,0,0,0,1,harganya lumayan terjangkau tidak murah tapi masih oke cuman sayang rasanya kurang pas dilidah saya
"Suasananya sumpek, bikin nafsu makan hilang. Pelayanannya juga standar",0,0,0,1,-1,1,0,0,suasananya sumpek bikin nafsu makan hilang pelayanannya juga standar
"Pelayanannya membantu tapi kurang senyum, tempatnya juga kurang nyaman karena pengap, gak ada udara segar",0,0,0,1,-1,1,0,0,pelayanannya membantu tapi kurang senyum tempatnya juga kurang nyaman karena pengap tidak ada udara segar
"Harga makanan di sini masih masuk akal di banding resto sebelah, dan makanananny juga cukup enak kok",0,1,0,0,0,0,0,1,harga makanan di sini masih masuk akal di banding resto sebelah dan makanananny juga cukup enak kok
Tolong perbaiki management pada saat buka puasa pelayananannya sangat lambat meja meja banyak yg belum dibersihkan jadi kotor,0,0,-1,1,-1,1,0,0,tolong perbaikan management pada saat buka puas pelayananannya sangat lambat meja banyak yang belum dibersihkan jadi kotor
"Lokasi susah parkir, tempat tidak nyaman untuk makan, nasi keras, ayam tidak fresh",-1,1,0,0,-1,1,0,0,lokasi susah parkir tempat tidak nyaman untuk makan nasi keras ayam tidak segar
Harganya murah meriah.. rasanya lumayanlah,0,1,0,0,0,0,1,1,harganya murah meriah rasanya lumayanlah
Ayam nya banyak kan tepungnya Es krim nya mahal tapi sedikit isinya,-1,1,0,0,0,0,-1,1,ayam banyak akan tepungnya es kirim mahal tapi sedikit isinya
"Rasa makanannya lumayanlah standar, harga terjangkau",0,1,0,0,0,0,1,1,rasa makanannya lumayanlah standar harga terjangkau
"Tempatnya lumayan si, tapi pelayanan sangat tidak ramah",0,0,-1,1,0,1,0,0,tempatnya lumayan sih tapi pelayanan sangat tidak ramah
"Rasanya bolehlah lumayan , harganya standar",0,1,0,0,0,0,0,1,rasanya bolehlah lumayan harganya standar
"Ya, standar lah harga dan pelayanan di sini",0,0,0,1,0,0,0,1,ya standar lah harga dan pelayanan di sini
"Gak mahal-mahal banget, tapi juga bukan murahan. Karena rasanya juga lumayan",0,1,0,0,0,0,0,1,tidak mahal banget tapi juga bukan murahan karena rasanya juga lumayan
"Buat makanan biasa, harganya juga biasa.",0,1,0,0,0,0,0,1,buat makanan biasa harganya juga biasa
"Rasanya cukup standar, tidak ada yang istimewa, dan sayangnya pelayanannya juga tidak terlalu ramah",0,1,-1,1,0,0,0,0,rasanya cukup standar tidak ada yang istimewa dan sayangnya pelayanannya juga tidak terlalu ramah
"Makanannya cukup bisa diterima, namun pelayanannya lambat dan sering terjadi kesalahan dalam pesanan. Harganya padahal udah tergolong mahal",0,1,-1,1,0,0,-1,1,makanannya cukup bisa diterima namun pelayanannya lambat dan sering terjadi kesalahan dalam pesanan harganya padahal sudah tergolong mahal
"Tempatnya bersih, tetapi kurang nyaman karena AC sering mati dan harganya relatif",0,0,0,0,0,1,0,1,tempatnya bersih tetapi kurang nyaman karena ac sering mati dan harganya relatif
"Dekorasinya sederhana dan tempatnya agak sempit, tetapi harga makanannya masih terjangkau",0,0,0,0,-1,1,1,1,dekorasinya sederhana dan tempatnya agak sempit tetapi harga makanannya masih terjangkau
"Makanan di sini rasanya cukup biasa saja, dan tempatnya juga kurang menarik dan agak sempit",0,1,0,0,-1,1,0,0,makanan di sini rasanya cukup biasa saja dan tempatnya juga kurang menarik dan agak sempit
"Rasa makanannya lumayan, tapi sayangnya tempatnya kurang bersih dan cukup berisik",0,1,0,0,-1,1,0,0,rasa makanannya lumayan tapi sayangnya tempatnya kurang bersih dan cukup berisik
"Ayamnya kurang gurih, dan area makannya sering kali kotor dan tidak nyaman",-1,1,0,0,-1,1,0,0,ayamnya kurang gurih dan area makannya sering kali kotor dan tidak nyaman
"Lokasinya kurang strategis dan tempatnya sempit, meskipun harga makanannya terjangkau.",0,0,0,0,-1,1,0,1,lokasinya kurang strategis dan tempatnya sempit meskipun harga makanannya terjangkau
"Makanan di sini rasanya lumayan, tapi staf seringkali tidak tersenyum dan kurang membantu. Harganya juga kurang terjangkau",0,1,-1,1,0,0,-1,1,makanan di sini rasanya lumayan tapi staf seringkali tidak tersenyum dan kurang membantu harganya juga kurang terjangkau
"Lokasinya kurang strategis dan tempat duduknya tidak banyak, serta pelayanannya kurang cepat",0,0,-1,1,-1,1,0,0,lokasinya kurang strategis dan tempat duduknya tidak banyak serta pelayanannya kurang cepat
"Staf tidak peduli dengan Anda atau pesanan Anda. Mereka mengabaikanmu sepenuhnya. Selalu memainkan ponselnya, berpura-pura tidak mendengar atau melihat Anda. Tempatnya tidak terlalu bersih. Tampak seperti gudang dengan kotak-kotak dan barang-barang pengiriman di mana-mana.",0,0,-1,1,-1,1,0,0,staf tidak peduli dengan anda atau pesanan anda mereka mengabaikanmu sepenuhnya selalu memainkan ponselnya berpura pura tidak mendengar atau melihat anda tempatnya tidak terlalu bersih tampak seperti gudang dengan kotak dan barang pengiriman di mana
